 

stn    time           rre150d0
LSN    19030309            0.0
LSN    19030310            0.0
LSN    19030311            0.0
LSN    19030312            0.0
LSN    19030313            0.0
LSN    19030314            0.0
LSN    19030315            0.0
LSN    19030316            7.9
LSN    19030317            0.0
LSN    19030318            7.2
LSN    19030319            0.0
LSN    19030320            0.0
LSN    19030321            0.0
LSN    19030322            0.0
LSN    19030323            0.0
LSN    19030324            0.0
LSN    19030325            0.0
LSN    19030326            0.0
LSN    19030327            9.1
LSN    19030328            0.3
LSN    19030329            0.0
LSN    19030330            2.0
LSN    19030331            3.5
LSN    19030401            0.0
LSN    19030402            7.6
LSN    19030403            0.2
LSN    19030404            0.2
LSN    19030405            1.9
LSN    19030406            0.0
LSN    19030407            1.2
LSN    19030408            4.7
LSN    19030409            0.4
LSN    19030410            0.0
LSN    19030411            0.0
LSN    19030412            0.0
LSN    19030413            0.0
LSN    19030414            0.0
LSN    19030415            0.0
LSN    19030416            4.4
LSN    19030417            0.5
LSN    19030418            0.4
LSN    19030419            0.0
LSN    19030420            0.0
LSN    19030421            0.2
LSN    19030422            0.3
LSN    19030423           13.0
LSN    19030424            0.1
LSN    19030425            0.0
LSN    19030426            0.0
LSN    19030427            1.9
LSN    19030428            0.4
LSN    19030429           15.6
LSN    19030430            5.2
LSN    19030501            6.6
LSN    19030502            1.5
LSN    19030503            0.8
LSN    19030504           12.5
LSN    19030505            0.2
LSN    19030506            6.9
LSN    19030507            3.5
LSN    19030508            7.7
LSN    19030509            4.0
LSN    19030510            6.3
LSN    19030511            0.1
LSN    19030512            1.8
LSN    19030513            0.0
LSN    19030514            0.0
LSN    19030515            0.0
LSN    19030516            0.0
LSN    19030517            1.5
LSN    19030518            0.0
LSN    19030519            0.0
LSN    19030520            0.0
LSN    19030521            0.0
LSN    19030522            0.0
LSN    19030523            0.0
LSN    19030524            0.0
LSN    19030525            0.0
LSN    19030526            0.0
LSN    19030527            5.9
LSN    19030528            0.3
LSN    19030529            1.5
LSN    19030530            0.3
LSN    19030531            5.5
LSN    19030601            0.4
LSN    19030602            0.0
LSN    19030603            0.0
LSN    19030604            0.0
LSN    19030605            0.0
LSN    19030606            0.0
LSN    19030607            0.0
LSN    19030608            0.5
LSN    19030609            1.7
LSN    19030610           19.4
LSN    19030611            0.2
LSN    19030612            0.2
LSN    19030613            5.7
LSN    19030614            2.7
LSN    19030615            0.2
LSN    19030616            0.0
LSN    19030617            0.0
LSN    19030618            1.7
LSN    19030619            3.8
LSN    19030620            4.2
LSN    19030621            5.2
LSN    19030622            0.0
LSN    19030623            0.0
LSN    19030624            0.0
LSN    19030625            0.0
LSN    19030626            0.0
LSN    19030627            0.0
LSN    19030628            0.0
LSN    19030629            0.0
LSN    19030630           29.5
LSN    19030701            0.0
LSN    19030702            0.0
LSN    19030703            0.0
LSN    19030704            0.0
LSN    19030705           28.0
LSN    19030706            1.0
LSN    19030707            0.0
LSN    19030708            0.0
LSN    19030709            0.0
LSN    19030710            0.0
LSN    19030711            0.0
LSN    19030712            3.0
LSN    19030713           10.9
LSN    19030714            0.0
LSN    19030715            0.0
LSN    19030716            2.3
LSN    19030717            9.0
LSN    19030718           28.2
LSN    19030719           16.0
LSN    19030720            1.7
LSN    19030721            1.0
LSN    19030722            0.0
LSN    19030723            7.4
LSN    19030724            0.7
LSN    19030725            0.0
LSN    19030726            4.6
LSN    19030727            0.3
LSN    19030728            0.2
LSN    19030729            2.8
LSN    19030730            7.7
LSN    19030731            2.2
LSN    19030801            0.0
LSN    19030802            0.0
LSN    19030803            1.1
LSN    19030804            0.0
LSN    19030805            0.0
LSN    19030806            0.0
LSN    19030807            0.0
LSN    19030808            0.0
LSN    19030809           11.7
LSN    19030810           11.9
LSN    19030811            0.0
LSN    19030812            9.4
LSN    19030813            0.0
LSN    19030814           12.8
LSN    19030815           41.0
LSN    19030816            0.1
LSN    19030817            1.6
LSN    19030818           19.8
LSN    19030819           29.4
LSN    19030820            0.0
LSN    19030821            0.0
LSN    19030822            0.0
LSN    19030823           13.1
LSN    19030824            0.0
LSN    19030825            3.6
LSN    19030826            0.0
LSN    19030827            0.0
LSN    19030828            0.0
LSN    19030829            0.0
LSN    19030830            0.0
LSN    19030831            0.0
LSN    19030901            0.0
LSN    19030902            0.0
LSN    19030903            0.0
LSN    19030904            0.0
LSN    19030905            0.0
LSN    19030906            0.0
LSN    19030907            0.2
LSN    19030908            0.0
LSN    19030909            2.1
LSN    19030910            0.2
LSN    19030911            0.5
LSN    19030912            0.7
LSN    19030913           19.7
LSN    19030914            1.4
LSN    19030915            0.3
LSN    19030916            0.1
LSN    19030917            0.0
LSN    19030918            0.0
LSN    19030919            0.0
LSN    19030920            0.0
LSN    19030921            0.0
LSN    19030922            0.1
LSN    19030923            0.0
LSN    19030924            0.0
LSN    19030925            0.0
LSN    19030926            0.0
LSN    19030927            0.0
LSN    19030928            0.0
LSN    19030929            0.0
LSN    19030930            0.0
LSN    19031001            6.7
LSN    19031002            5.4
LSN    19031003            1.0
LSN    19031004            1.0
LSN    19031005            0.0
LSN    19031006            0.0
LSN    19031007            0.0
LSN    19031008            9.5
LSN    19031009            6.2
LSN    19031010            0.5
LSN    19031011            1.8
LSN    19031012            7.0
LSN    19031013            0.4
LSN    19031014            0.0
LSN    19031015           15.2
LSN    19031016            9.0
LSN    19031017            7.8
LSN    19031018            0.9
LSN    19031019            0.0
LSN    19031020            0.0
LSN    19031021           12.6
LSN    19031022           12.4
LSN    19031023           10.5
LSN    19031024            0.1
LSN    19031025            0.0
LSN    19031026            0.2
LSN    19031027            0.0
LSN    19031028            0.9
LSN    19031029           17.0
LSN    19031030           18.1
LSN    19031031            0.1
LSN    19031101            1.4
LSN    19031102            0.0
LSN    19031103            0.0
LSN    19031104            0.0
LSN    19031105            0.0
LSN    19031106            0.0
LSN    19031107            0.0
